"D.345.Cirrhosis","D.334.Cirrhosis","D.520.Cirrhosis","D.451.Cirrhosis","D.473.Cirrhosis","D.464.Cirrhosis","D.507.Cirrhosis","D.514.Cirrhosis","D.569.Cirrhosis","D.588.Cirrhosis","D.605.Cirrhosis","D.607.Cirrhosis","D.541.Cirrhosis","D.524.Cirrhosis","D.614.Cirrhosis","D.513.Cirrhosis","D.606.Cirrhosis","D.527.Cirrhosis","D.388.Cirrhosis","D.309.Cirrhosis","D.128.Cirrhosis.non.HCC","D.123.Cirrhosis.non.HCC","D.122.Cirrhosis.non.HCC","D.138.Cirrhosis.non.HCC","D.127.Cirrhosis.non.HCC","D.109.Cirrhosis.non.HCC","D.114.Cirrhosis.non.HCC","D.111.Cirrhosis.non.HCC","D.108.Cirrhosis.non.HCC","D.130.Cirrhosis.non.HCC","D.134.Cirrhosis.non.HCC","D.129.Cirrhosis.non.HCC","D.125.Cirrhosis.non.HCC","D.116.Cirrhosis.non.HCC","D.131.Cirrhosis.non.HCC","D.132.Cirrhosis.non.HCC"
"AHR_E103_F_01",0.084828735603592,0.0385658571921933,0.0771967180171282,0.036151923712367,0.0323539021736567,0.0311040696464865,0.122741190807952,0.0888648380358878,0.0396488916665259,0.0985363588717195,0.0394483598468677,0.0692369064470467,0.122511448458642,0.0338402329852631,0.0452007734801995,0.0348695480300435,0.072997770385051,0.0344512604665741,0.0568547572395841,0.0598865636612556,0.0484518910444836,0.0456210242241213,0.0537225806451613,0.0807574850526284,0.0463275874299496,0.0450630229848533,0.0473431323818315,0.09107157509445,0.0441946693713317,0.0747558560768462,0.0888222117960438,0.0401483197344766,0.0890881202443468,0.0692020741428682,0.0594571034786057,0.115015016200132
"AHR_P166_R_01",0.0311418901327779,0.0422256854483867,0.0401229551835641,0.0652732727572158,0.0434876830911908,0.037662323406404,0.0316179074568336,0.0296791009075291,0.0489440493525973,0.0484031865015462,0.036071916249431,0.0430086870144596,0.0425888546572707,0.031595429132346,0.0414814454227027,0.0450323232584954,0.0550138019685785,0.0303171501878823,0.0459743675944111,0.0385419740899423,0.0463109148931065,0.0380885096352632,0.039000202188568,0.0416800913857239,0.0431878551159926,0.0395634974198171,0.0395251271036245,0.0284727255157752,0.0393149743027958,0.0385304703496565,0.0963484857417998,0.0366542219477023,0.0378644180548189,0.0554019729602456,0.0363810301711357,0.0440023013878778
"AIM2_E208_F_01",0.272903946410979,0.17299622003443,0.389639258496514,0.26223901152442,0.432844026609489,0.365746562255195,0.314418914801764,0.31292244325819,0.319919379477335,0.430765138163801,0.232918349090873,0.240459345624057,0.414768059898243,0.205370547634642,0.505634174732168,0.0670532478394201,0.297114052475649,0.364785331205496,0.274959934587081,0.428107984915443,0.321254069624969,0.297100627098634,0.340447888848161,0.326691149001558,0.286065732887349,0.295882435878902,0.236471618648054,0.298405955600255,0.0726843522198302,0.255976904286032,0.199910796686574,0.314857110257333,0.268170279385192,0.165542343402897,0.250984459654243,0.240290178122372
"AIM2_P624_F_01",0.287789273021251,0.101127752206048,0.212293106126417,0.441051802918624,0.185534645737577,0.259500389437451,0.183430583179195,0.355388944783317,0.301289630493849,0.267116580302281,0.260802002751528,0.337874013384952,0.379274022088237,0.284879228676051,0.327664088169094,0.381706053244084,0.334730375940182,0.238291912548418,0.29532240217282,0.237055017706003,0.336906039868199,0.353392576623001,0.306824146981627,0.283354222980626,0.283176040975055,0.33939291557566,0.336018549791482,0.327180490043965,0.401643916833978,0.274266394614149,0.281662213603614,0.346051596223022,0.442140413516455,0.390419055737388,0.237627280991282,0.200073480746481
"AKT1_P310_R_01",0.968274640327917,0.967841084345201,0.970241959455443,0.968169552507308,0.961193376848566,0.95246593300065,0.968450404992697,0.96687277641916,0.967401944384555,0.964182944805854,0.971187953234793,0.975233430918634,0.963166056953193,0.974935538184228,0.966967890589772,0.972536644890989,0.969514217499513,0.976901011769833,0.978314310965097,0.958590266487931,0.981523787185802,0.973909943522414,0.964397567918774,0.974012019707374,0.982594972309453,0.984595670461489,0.972120265048273,0.974672984222756,0.984424576627547,0.963264350943256,0.974312599478918,0.971226932187768,0.974452065663957,0.975914265086991,0.97175875362887,0.971321281937359
"ALK_E183_R_01",0.96564828391035,0.964481890066375,0.975484585267752,0.96585103029681,0.963703657111455,0.96880716446895,0.966224403378863,0.965712284236335,0.967466479039905,0.958478647531693,0.969117678483663,0.970447122879053,0.957281469235104,0.970682515640909,0.964361017134126,0.971853297410898,0.971288561729195,0.97326461340231,0.978297967494027,0.965351066733385,0.983708730958449,0.972755686713299,0.970634495901425,0.968102082687913,0.978195948915754,0.980464886251236,0.966046706126355,0.96895932471363,0.975919318727828,0.962517225539734,0.968156972974539,0.970623274487002,0.972179137339907,0.975432856047503,0.969206369756603,0.970480449746947
"ALK_P28_F_01",0.807567651391797,0.678983909555754,0.815772870662461,0.847400334856781,0.786240341170808,0.76156749255348,0.784665747902777,0.810454669759245,0.792913260219342,0.785377329592099,0.717183336819228,0.840406709175279,0.830114933052527,0.862851051587155,0.688258510113468,0.797918508398296,0.818334861826367,0.844009828333965,0.758859675036928,0.746440461188331,0.841737721785007,0.842705052501424,0.764600200580488,0.813460104015207,0.871027495909683,0.794479110275332,0.809289259062164,0.820692118776513,0.896507053274502,0.794134647680495,0.740795110371361,0.813884426846545,0.845777273464095,0.818481575884372,0.835025310503167,0.852182648220164
"ALOX12_E85_R_01",0.965003475742857,0.913298949360448,0.958300652569492,0.957188389137735,0.956072327022816,0.960368026361384,0.953270846159834,0.953554569822331,0.952451050861102,0.958535062891737,0.946478138721128,0.954561513834116,0.948535896839006,0.967805577043886,0.943980781060367,0.930602333123376,0.951901112603437,0.964345717141254,0.959259968978571,0.953873021969899,0.959974886413228,0.95324456835224,0.955901967322441,0.954448376958664,0.956709507567406,0.96118032268077,0.960213304135809,0.961116024992393,0.969715450869866,0.934793632519924,0.967881871639315,0.956891556942647,0.970976770176163,0.954549930046872,0.966209834171626,0.954176522808352
"ALOX12_P223_R_01",0.900466212047814,0.917524958214754,0.868579044879261,0.932034124733401,0.871926225549851,0.876960765274133,0.88525707769349,0.881944154846089,0.897050742861974,0.870588128796314,0.904468086413307,0.927051085946597,0.90170945272444,0.912236856466353,0.87859159155064,0.90782683077508,0.914655685282963,0.904239846891539,0.899354072314203,0.85723751330731,0.883522942396106,0.912213370924455,0.919265939780623,0.914731398214612,0.868185504026659,0.835653248558861,0.921006499245184,0.91354819802777,0.923115156535707,0.921647440315455,0.915390777614037,0.914293678654553,0.908724308482219,0.934835159946017,0.90407609660685,0.909646482158618
"ALPL_P278_F_01",0.0615969474578003,0.182196901187677,0.0738247185004511,0.0658594101546509,0.0833211276132447,0.0706627426919437,0.0786608106087849,0.0744656776972719,0.0850889063729347,0.0669337582285139,0.0729813390559758,0.111221209485269,0.0736655298529344,0.0744516405464643,0.0598678229942869,0.0471503024818595,0.0992480089094597,0.0371886658931343,0.10051544843413,0.0451749804788512,0.0491707897139702,0.0373154822192628,0.0797830594601528,0.0747005846850245,0.0895627068460179,0.0981929015491235,0.0479808732569399,0.107109997511761,0.197326617031401,0.083598353265162,0.116011384990944,0.0426533876534769,0.0855128780614779,0.0702617517336937,0.0449701194048791,0.0476103398554483
"ALPL_P433_F_01",0.381419049162192,0.465302593659942,0.464913900809387,0.424853807348728,0.322358198129515,0.460823754046813,0.396242089959539,0.388538627140639,0.382459424768863,0.373437403023215,0.416404717944646,0.462186477429529,0.394043338325592,0.530674042255632,0.386755559253635,0.531620698135619,0.459863267372961,0.516192938502053,0.452064214117585,0.343867540329933,0.4442163748032,0.517918424156139,0.411074111233532,0.44755945096451,0.378636540482363,0.431559445974691,0.503429076917318,0.483042860974343,0.572878448834013,0.45216267926935,0.463757945830166,0.430439316992279,0.503295855030466,0.398260875131218,0.393574276474259,0.452405101248853
"AOC3_P890_R_01",0.103991521418444,0.0938982519624464,0.1735882739829,0.156746790809154,0.0775759299899754,0.0844318318766391,0.113167284757005,0.153207433557486,0.158832518456855,0.139302987763639,0.123249410370508,0.133606970310113,0.193480660009152,0.168436474190919,0.144906021186121,0.0847946842457748,0.152725476002635,0.168663693048614,0.0918244632473696,0.0934258544128753,0.172785297798276,0.21898590792638,0.135054657712555,0.170212008552428,0.119871316986024,0.0935238521555092,0.116614196397649,0.167532851224409,0.0371955329412542,0.154715925567597,0.131505826170749,0.136895835684864,0.130508908574077,0.137360925638143,0.149180241243977,0.146343573611299
"APBA1_E99_R_01",0.0668113871798621,0.0573105768556809,0.0660426225703182,0.128996637817132,0.0962627070922616,0.0611313647489761,0.074155975317411,0.0750175458699171,0.0720556698770173,0.0908631830536079,0.0607968105378055,0.0702279002888519,0.107348677274034,0.0788052791558744,0.0781997384928582,0.0578867760809939,0.0625758057225208,0.0672533560722589,0.0879147402241204,0.0618389222145737,0.0613377609108159,0.0728942654392905,0.0770579794866344,0.0865752928743881,0.0791719515395381,0.0540155864713287,0.0901658439530549,0.0827152948837358,0.055783145560588,0.0684450761801659,0.0657951594756942,0.0988965532915895,0.0822047403435105,0.0559774568982126,0.0596871944288643,0.0734757444038958
"APBA1_P644_F_01",0.150080272729075,0.0640919516443341,0.205694089642359,0.157865675877906,0.391119361682502,0.252416985667231,0.335522877049666,0.141735854322194,0.209928960969792,0.193864695520325,0.247364164257244,0.198688094054698,0.307228622818531,0.228418468041461,0.172849494348602,0.519165950892989,0.274416966256048,0.273687123585808,0.153523132717635,0.379257509689922,0.293491095507665,0.378059038195341,0.252474100552742,0.212522141719796,0.159650226888808,0.204196002624718,0.321974986494338,0.262888415855302,0.0638279326200179,0.212808635079514,0.424565778409256,0.288178247286054,0.344380414879872,0.113977960357035,0.31276590787297,0.0647417989336099
"APBA2_P227_F_01",0.0894535253604443,0.090631193523464,0.101658089664025,0.0679379457154989,0.113399534863655,0.106753615501022,0.21943699624182,0.0760657888443221,0.0724978131437117,0.116649707226507,0.098012679169976,0.0801501630230051,0.0864298695769606,0.0856929041508532,0.100821183607348,0.129670349355343,0.143178693337156,0.0851201924710648,0.0678815727638244,0.0899729694941434,0.107407542623489,0.116871240044692,0.0990432213504471,0.0611545988258317,0.04636745361429,0.064170392753476,0.0510553319610433,0.1008542063077,0.0991710321800702,0.0539477694165084,0.0418089326937698,0.0730985225522006,0.112908940174453,0.0912768407702736,0.0880478012349912,0.119261432094317
"APBA2_P305_R_01",0.11817092017274,0.127571013269394,0.125175510844413,0.148284538162229,0.11902982781961,0.123075045072115,0.122405383817956,0.127487046258803,0.136109416310759,0.126470579560972,0.124051201339327,0.157113803226737,0.154013467281866,0.120593903979317,0.120240413860071,0.14222824917617,0.143179334367543,0.117605581597417,0.157518489354146,0.172552363929309,0.157067705352963,0.137749413420929,0.147095827469659,0.143673582782189,0.169001923926071,0.154471471828192,0.163016740360294,0.141960252510508,0.165683390070703,0.150638525485302,0.135346398461015,0.139205082551996,0.163168799592152,0.141009576927164,0.150489744251496,0.166905107248759
"APC_E117_R_01",0.900973125001234,0.875003701494558,0.883808019737556,0.911921163847313,0.845249737620456,0.884149792919471,0.886123555276754,0.925453348932436,0.901635728507219,0.89372826935358,0.917880087582559,0.895588956408373,0.894741972197615,0.897102043499081,0.832997703068515,0.910722891160245,0.887532496891602,0.902546151430333,0.895254634260852,0.903236660219286,0.878729890365035,0.914292056056883,0.915416334131418,0.907233709629863,0.877957393893779,0.863498540815096,0.917097543187434,0.917386930598738,0.86788498835045,0.903076221943717,0.894085227745675,0.906381914029212,0.875943911370153,0.930697587030625,0.895576454369866,0.89543144389876
"APC_P14_F_01",0.961124384623887,0.947797535600974,0.949807077378308,0.95125757994431,0.961657863671996,0.956041628558501,0.961340211807563,0.962856723440891,0.959224233146341,0.955599945941643,0.959934275314016,0.958797966081715,0.958075183968307,0.959133889574807,0.946942551012543,0.953788463659424,0.970283732127819,0.968611294033131,0.956945697645804,0.954262485516111,0.962328966726776,0.955583221277662,0.958635689029019,0.955906667124429,0.95166666383668,0.960442703226075,0.959162450016109,0.957842072988007,0.935123696276515,0.956132279242403,0.968931496345602,0.965881823182046,0.955115838982895,0.967200842939595,0.974937559858031,0.947358384878497
"APC_P280_R_01",0.876855048761282,0.762396426877016,0.864998131797975,0.843008172451907,0.895848303393214,0.87542888176991,0.881739086760284,0.818167217903227,0.846064578285114,0.902236141834031,0.823434792829344,0.817178703325707,0.829186649533032,0.868162281969741,0.862425444137071,0.756926605316049,0.859563339291443,0.874610514480806,0.86641758787303,0.870058587312584,0.895946736456818,0.865018833060905,0.841278156102672,0.853519651149621,0.863474823303917,0.855567534529156,0.82040335639629,0.843951979794177,0.912930750923901,0.780179992411246,0.824277863986447,0.873407267067551,0.885897624380583,0.850549383978131,0.862958328004823,0.852136646255855
"APOA1_P261_F_01",0.952238365291411,0.911702546275183,0.948380392810868,0.93563883251581,0.956760207546657,0.94606467181067,0.948818945102261,0.955973622366164,0.942313626607064,0.961086950538108,0.955955031205176,0.950693714364645,0.950192289464715,0.952253683783889,0.93451067969146,0.931891360739781,0.965883718163262,0.954065740313169,0.937043829481914,0.951698604663652,0.960010676020895,0.959044782187197,0.945589593384924,0.933195099729631,0.959823965910859,0.96572442778004,0.945603613651092,0.955644009106858,0.974448293079926,0.943955813409291,0.954425347495974,0.958562592823015,0.956071497527142,0.949148349318929,0.963449730981291,0.938714304625127
"APOA1_P75_F_01",0.947516138506446,0.933477292402268,0.944676509878777,0.936206285743206,0.960268499280805,0.958442662330463,0.949440403619003,0.957389240547733,0.944802104047726,0.958964403460914,0.950004450229743,0.95739590871498,0.948465484901295,0.938845980381103,0.944138395002403,0.934412593317115,0.964574317547981,0.953242283101734,0.944689514760774,0.94678225542334,0.957333094470321,0.958759234258786,0.951044371590118,0.947340111919071,0.951753061310313,0.958371593110586,0.932116012848296,0.959202719352668,0.956191608409681,0.948116364679447,0.947528627104343,0.957667127154784,0.952228787089432,0.951787437183632,0.94990087183018,0.943776880071852
"APOC1_P406_R_01",0.950031471932758,0.908583883027093,0.942193811429274,0.945878830778514,0.945600139263643,0.932635741977477,0.943517220760912,0.944798829657166,0.952121907356623,0.961097056229221,0.956556771328528,0.951195535351017,0.94928046721975,0.95988617974216,0.936442156230508,0.936527576573842,0.945379515289241,0.964259365521764,0.943422440166639,0.943746974654869,0.94162463060958,0.960420550129228,0.952403398750617,0.950042585131705,0.934204552981604,0.948971193415638,0.958479841310642,0.955156108953877,0.971481960265085,0.938433896191995,0.955363406550873,0.949993807166422,0.957473760405356,0.951424105461798,0.953269472983618,0.954328965658485
"APOC2_P377_F_01",0.719857542788542,0.697761223075905,0.571075898764243,0.793932040372809,0.662115458746694,0.754946887834308,0.705977413350772,0.742089544115546,0.797820525376642,0.706911185149564,0.801816314361621,0.785687722116474,0.664776834372288,0.715222853847421,0.542301323351377,0.751291779127128,0.74574775618734,0.791632747638352,0.776932780896693,0.764680635624384,0.788011814833619,0.775600404391326,0.676883711823539,0.779460554385351,0.766055251723324,0.8231800672344,0.78291823413082,0.741850944461648,0.750682303798312,0.740104639746945,0.79076942635295,0.797732355356768,0.778932890165274,0.809904851719195,0.748481068109096,0.654998967183254
"APP_E8_F_01",0.200103758119073,0.0809152584421904,0.0992553481158768,0.220172014604173,0.149618785625535,0.135530145342813,0.169677364639746,0.260685480080468,0.32674050357281,0.21350120736172,0.187299836310583,0.123835306598345,0.152743735976438,0.214820827112052,0.127678978568171,0.0834840735196274,0.262911942354562,0.156037251280452,0.24522705675699,0.227618149920399,0.265099315068493,0.180344529416389,0.175822817524974,0.217607789778042,0.237630175260351,0.278475526753615,0.157338193704363,0.286929759534895,0.274239364631542,0.135918905910275,0.0995360027496133,0.204604702690647,0.196489920499716,0.187868708089296,0.19321075963899,0.265359104917593
"APP_P179_R_01",0.0440413021654955,0.0547865385708601,0.0875263567722687,0.122256189032054,0.0958061831242549,0.108363516628252,0.0586964734482022,0.066734787636836,0.0590355731225296,0.0595083539105126,0.0609130564514983,0.0480289354212057,0.0516191567167467,0.0476671600993131,0.0609468922352358,0.0722930294604542,0.0688056481663071,0.0456918886600678,0.0522851211668155,0.0458348694439547,0.0618243790449229,0.0596533911922508,0.0606028997600918,0.0649361140656766,0.065101922846205,0.0671947350368719,0.0580511337145684,0.0677833985555662,0.0548984049787743,0.0470763415611935,0.113885837435325,0.0707376019076467,0.0645957767013121,0.0645817885753333,0.0567201752886513,0.0761611602632498
"AR_P189_R_01",0.96924661796466,0.953095872385167,0.97393655371305,0.964799232623924,0.971255114525684,0.973930877518869,0.971712610391425,0.972138906588065,0.971788475009524,0.965097564677034,0.973880106001988,0.973502419788493,0.962079474669758,0.974085953947731,0.958722071644021,0.969521162924863,0.974589389818714,0.978764575042142,0.968416332652578,0.963687289354302,0.970968907846669,0.969819030575872,0.964427098298375,0.971758133760927,0.975843169384074,0.970431007677773,0.970377355045096,0.969782717309429,0.974580183242792,0.961606749763628,0.967098842627771,0.969152712310823,0.972396602934372,0.976523153806036,0.970627678368028,0.961560987639099
"AR_P54_R_01",0.143840467796394,0.207662282739065,0.149112953630574,0.278498130618089,0.12707263612932,0.114472518239294,0.158210770833468,0.169874022749099,0.224192971533785,0.257874525678142,0.160724684962665,0.218953916894885,0.196699972106396,0.239299323545919,0.181595127779235,0.306074974598478,0.125046479426878,0.187798680068292,0.197125266010659,0.136590573479681,0.139234446623079,0.158460407008136,0.219799811230613,0.197220495382472,0.161415099334632,0.21654432271362,0.216198892513085,0.166673605473331,0.195178581964454,0.163666575029863,0.201843789776605,0.20297334417389,0.242225005588416,0.153533925224375,0.146347464951027,0.339348546685857
